3740360,city??,state??,country??,2013,43.759869,-69.331055,Not Available,1,8760
WIND Toolkit data from NREL downloaded on 2019-3-17,,,,,,,,,
Temperature,Pressure,Speed,Direction,,,,,,
C,atm,m/s,Degrees,,,,,,
-8.5,1.01,5.078,341.5,,,,,,
-8.6,1.01,5.094,343.6,,,,,,
-8.6,1.01,5.982,356.3,,,,,,
-8.9,1.01,6.815,0.4,,,,,,
-9.4,1.01,7.913,359.0,,,,,,
-9.7,1.0,8.194,356.9,,,,,,
-9.8,1.0,8.713,357.8,,,,,,
-10.2,1.0,9.098,356.9,,,,,,
-10.4,1.0,9.696,354.0,,,,,,
-10.6,1.0,10.303,351.0,,,,,,
-10.5,1.0,8.707,351.0,,,,,,
-10.3,1.0,8.402,341.0,,,,,,
-9.7,1.0,8.048,332.7,,,,,,
-9.1,1.0,7.682,321.7,,,,,,
-8.3,1.0,7.556,314.4,,,,,,
-8.0,1.0,8.618,310.9,,,,,,
-7.9,1.0,10.12,312.5,,,,,,
-8.6,1.0,11.954,316.6,,,,,,
-9.1,1.01,11.582,319.6,,,,,,
-9.7,1.01,10.541,320.4,,,,,,
-10.3,1.01,11.783,323.0,,,,,,
-10.6,1.01,10.63,317.5,,,,,,
-10.6,1.01,11.451,316.9,,,,,,
-10.3,1.01,12.265,314.8,,,,,,
-10.2,1.01,12.027,314.8,,,,,,
-10.0,1.01,11.432,317.9,,,,,,
-10.0,1.01,11.539,312.4,,,,,,
-10.1,1.01,10.886,316.4,,,,,,
-10.5,1.01,8.985,310.1,,,,,,
-10.3,1.01,10.349,312.3,,,,,,
-10.7,1.01,9.384,312.9,,,,,,
-11.4,1.01,7.978,308.5,,,,,,
-10.7,1.01,11.82,317.2,,,,,,
-10.7,1.01,10.605,317.3,,,,,,
-10.6,1.01,9.363,311.4,,,,,,
-9.9,1.01,10.077,304.7,,,,,,
-9.2,1.01,10.636,304.6,,,,,,
-8.2,1.01,10.404,304.8,,,,,,
-7.2,1.01,9.967,305.3,,,,,,
-6.7,1.01,9.888,309.1,,,,,,
-6.5,1.01,11.554,313.8,,,,,,
-6.8,1.02,13.44,308.7,,,,,,
-7.0,1.02,13.211,311.6,,,,,,
-7.3,1.02,13.153,316.9,,,,,,
-8.0,1.02,10.868,320.5,,,,,,
-8.2,1.02,9.714,325.6,,,,,,
-8.5,1.02,8.927,325.6,,,,,,
-8.2,1.02,7.962,328.6,,,,,,
-8.2,1.02,6.766,326.9,,,,,,
-8.1,1.02,5.914,320.1,,,,,,
-8.3,1.02,5.274,309.6,,,,,,
-8.7,1.02,7.544,309.3,,,,,,
-8.6,1.02,7.337,310.3,,,,,,
-8.3,1.02,5.683,304.6,,,,,,
-8.1,1.02,5.506,302.3,,,,,,
-8.1,1.02,4.645,307.0,,,,,,
-8.1,1.02,5.081,324.8,,,,,,
-8.0,1.02,4.205,315.8,,,,,,
-7.7,1.02,3.684,301.9,,,,,,
-7.0,1.02,3.366,302.9,,,,,,
-6.4,1.01,2.332,281.1,,,,,,
-5.7,1.01,1.804,270.0,,,,,,
-4.7,1.01,2.13,258.1,,,,,,
-4.0,1.01,2.188,261.1,,,,,,
-3.8,1.01,2.933,240.5,,,,,,
-4.4,1.01,2.316,266.5,,,,,,
-3.9,1.01,1.907,272.6,,,,,,
-3.3,1.01,1.563,287.4,,,,,,
-2.8,1.01,1.248,314.9,,,,,,
-2.6,1.01,2.957,0.5,,,,,,
-2.8,1.01,4.538,7.1,,,,,,
-2.4,1.01,4.459,13.1,,,,,,
-2.4,1.01,5.152,10.7,,,,,,
-2.5,1.01,5.637,4.0,,,,,,
-2.5,1.01,6.067,6.5,,,,,,
-2.4,1.01,5.612,12.5,,,,,,
-2.4,1.01,6.137,18.1,,,,,,
-2.4,1.01,5.722,19.1,,,,,,
-2.4,1.01,5.283,19.8,,,,,,
-2.3,1.01,5.078,21.8,,,,,,
-2.2,1.01,4.828,19.0,,,,,,
-2.1,1.01,4.447,15.1,,,,,,
-1.9,1.01,4.169,17.1,,,,,,
-1.6,1.01,3.497,12.9,,,,,,
-1.2,1.01,2.887,12.3,,,,,,
-0.8,1.01,2.527,12.4,,,,,,
-0.2,1.01,2.319,36.3,,,,,,
0.4,1.01,2.838,63.4,,,,,,
0.9,1.01,2.823,93.2,,,,,,
1.5,1.01,3.47,112.8,,,,,,
2.1,1.01,4.263,120.7,,,,,,
2.7,1.01,5.417,129.8,,,,,,
3.2,1.01,7.111,145.4,,,,,,
3.6,1.01,7.566,151.6,,,,,,
4.1,1.01,7.184,181.9,,,,,,
4.0,1.01,9.421,174.7,,,,,,
4.2,1.01,10.166,179.4,,,,,,
4.4,1.01,10.239,177.5,,,,,,
4.6,1.01,10.788,177.8,,,,,,
4.7,1.01,10.901,180.2,,,,,,
4.9,1.01,11.005,184.6,,,,,,
5.1,1.01,11.255,185.0,,,,,,
5.3,1.0,11.151,183.7,,,,,,
5.4,1.0,11.362,182.0,,,,,,
5.7,1.0,12.091,184.5,,,,,,
5.9,1.0,11.74,182.0,,,,,,
6.3,1.0,13.337,180.9,,,,,,
6.6,1.0,14.502,182.3,,,,,,
7.1,1.0,14.298,181.7,,,,,,
7.5,1.0,10.666,173.3,,,,,,
8.3,0.99,14.414,189.1,,,,,,
9.0,0.99,16.19,198.6,,,,,,
9.3,0.99,17.405,198.7,,,,,,
9.5,0.99,16.321,196.7,,,,,,
9.4,0.99,14.615,191.4,,,,,,
9.5,0.99,17.179,190.2,,,,,,
10.1,0.99,17.631,195.6,,,,,,
10.3,0.99,17.533,194.9,,,,,,
10.6,0.99,17.246,194.7,,,,,,
10.7,0.99,17.878,192.0,,,,,,
10.7,0.98,17.982,185.8,,,,,,
10.9,0.98,19.343,184.9,,,,,,
10.9,0.98,18.018,182.9,,,,,,
11.3,0.98,19.993,182.5,,,,,,
11.2,0.98,20.569,181.8,,,,,,
11.2,0.98,22.26,181.5,,,,,,
11.0,0.97,22.736,181.6,,,,,,
10.9,0.97,23.676,181.7,,,,,,
10.8,0.97,22.886,185.0,,,,,,
10.2,0.97,20.179,193.1,,,,,,
10.5,0.97,15.363,200.2,,,,,,
9.6,0.97,17.64,198.8,,,,,,
9.2,0.97,14.588,251.2,,,,,,
8.4,0.97,13.282,236.2,,,,,,
7.0,0.97,14.216,241.6,,,,,,
6.0,0.97,18.024,244.7,,,,,,
4.8,0.98,20.029,252.0,,,,,,
3.8,0.98,20.02,258.9,,,,,,
2.8,0.98,18.436,256.8,,,,,,
1.6,0.98,20.127,262.0,,,,,,
0.4,0.98,18.39,251.9,,,,,,
-0.5,0.98,21.43,252.8,,,,,,
-1.2,0.98,20.118,255.5,,,,,,
-1.5,0.98,19.172,258.8,,,,,,
-1.7,0.99,17.35,256.1,,,,,,
-2.1,0.99,17.646,260.2,,,,,,
-2.5,0.99,17.124,258.3,,,,,,
-2.9,0.99,19.147,263.9,,,,,,
-3.3,0.99,17.695,261.4,,,,,,
-3.4,0.99,17.45,260.8,,,,,,
-3.8,0.99,14.063,262.0,,,,,,
-4.2,0.99,12.604,266.1,,,,,,
-4.8,0.99,10.486,278.3,,,,,,
-5.7,0.99,8.374,286.7,,,,,,
-5.7,0.99,11.155,275.0,,,,,,
-5.8,0.99,10.453,283.0,,,,,,
-5.5,1.0,10.428,281.2,,,,,,
-5.6,1.0,9.18,287.1,,,,,,
-5.2,1.0,8.286,295.7,,,,,,
-5.5,1.0,8.539,299.5,,,,,,
-5.5,1.0,8.707,305.2,,,,,,
-6.1,1.0,9.583,316.0,,,,,,
-6.5,1.0,10.7,308.5,,,,,,
-5.7,1.0,11.447,306.2,,,,,,
-6.2,1.0,10.19,308.3,,,,,,
-6.8,1.0,10.053,309.2,,,,,,
-7.3,1.0,11.405,305.7,,,,,,
-7.7,1.0,8.905,308.4,,,,,,
-7.9,1.0,8.072,314.6,,,,,,
-8.2,1.0,7.431,310.6,,,,,,
-8.6,1.01,7.666,309.5,,,,,,
-8.6,1.01,8.451,307.9,,,,,,
-8.8,1.01,8.927,308.4,,,,,,
-8.9,1.01,10.257,300.8,,,,,,
-8.9,1.01,8.86,310.2,,,,,,
-9.1,1.01,8.307,322.5,,,,,,
-9.3,1.01,8.124,313.0,,,,,,
-9.1,1.01,6.894,299.3,,,,,,
-8.4,1.01,4.996,267.9,,,,,,
-7.9,1.01,3.662,259.8,,,,,,
-7.5,1.01,3.47,259.3,,,,,,
-7.6,1.01,5.597,243.4,,,,,,
-6.4,1.01,6.351,246.5,,,,,,
-5.3,1.01,6.03,239.7,,,,,,
-4.5,1.01,6.619,234.1,,,,,,
-4.0,1.01,7.273,233.7,,,,,,
-3.4,1.01,7.562,234.1,,,,,,
-3.0,1.01,9.006,231.9,,,,,,
-2.7,1.01,9.568,245.6,,,,,,
-2.5,1.01,7.776,248.7,,,,,,
-2.7,1.01,7.804,255.1,,,,,,
-2.9,1.01,7.022,256.4,,,,,,
-3.2,1.0,6.793,262.6,,,,,,
-3.4,1.0,5.564,261.8,,,,,,
-3.6,1.0,4.428,266.0,,,,,,
-3.9,1.0,3.821,278.7,,,,,,
-4.0,1.0,2.933,290.6,,,,,,
-4.0,1.0,2.982,331.4,,,,,,
-4.1,1.0,3.757,351.6,,,,,,
-4.2,1.0,5.023,9.5,,,,,,
-4.1,1.0,5.322,4.9,,,,,,
-3.8,1.0,6.598,13.1,,,,,,
-3.2,1.0,9.311,25.8,,,,,,
-3.1,1.0,8.905,26.9,,,,,,
-2.9,1.0,8.533,26.6,,,,,,
-2.6,1.0,8.512,26.4,,,,,,
-2.2,1.0,8.509,25.2,,,,,,
-1.8,1.0,9.021,26.1,,,,,,
-1.7,1.0,9.192,17.4,,,,,,
-2.0,1.0,9.833,19.1,,,,,,
-2.2,0.99,10.007,17.2,,,,,,
-2.3,0.99,9.983,17.5,,,,,,
-2.7,0.99,9.125,13.8,,,,,,
-3.1,0.99,8.71,11.2,,,,,,
-3.3,0.99,7.163,6.7,,,,,,
-3.7,0.99,7.089,2.9,,,,,,
-4.0,0.99,7.233,341.9,,,,,,
-4.3,0.99,7.645,340.4,,,,,,
-4.9,0.99,8.243,334.1,,,,,,
-5.3,0.99,8.307,327.7,,,,,,
-5.3,0.99,8.563,325.2,,,,,,
-5.1,0.99,9.314,309.3,,,,,,
-4.8,0.99,10.44,291.2,,,,,,
-4.6,0.99,11.664,289.2,,,,,,
-4.7,0.99,11.716,286.7,,,,,,
-4.6,0.99,12.284,288.1,,,,,,
-4.4,0.99,11.716,290.4,,,,,,
-4.2,0.99,12.149,285.7,,,,,,
-4.0,0.99,13.602,281.4,,,,,,
-3.7,0.99,13.294,281.5,,,,,,
-3.2,0.99,13.544,283.4,,,,,,
-3.5,0.99,13.895,280.9,,,,,,
-3.6,0.99,14.698,271.9,,,,,,
-3.7,0.99,14.933,271.9,,,,,,
-4.0,0.99,16.865,273.0,,,,,,
-4.5,1.0,17.292,275.2,,,,,,
-5.5,1.0,17.444,275.9,,,,,,
-6.4,1.0,17.081,279.3,,,,,,
-6.9,1.0,13.834,281.5,,,,,,
-7.4,1.0,12.693,282.6,,,,,,
-8.1,1.0,14.017,282.8,,,,,,
-8.3,1.0,12.052,282.9,,,,,,
-8.7,1.0,11.057,280.5,,,,,,
-8.9,1.0,10.73,283.1,,,,,,
-9.1,1.0,9.635,284.0,,,,,,
-9.2,1.0,7.767,287.2,,,,,,
-9.3,1.0,7.074,291.2,,,,,,
-9.4,1.0,7.874,292.4,,,,,,
-9.5,1.0,6.723,287.4,,,,,,
-9.7,1.0,5.069,300.5,,,,,,
-9.5,1.0,4.181,305.6,,,,,,
-9.3,1.0,3.418,306.6,,,,,,
-8.8,1.0,3.024,307.0,,,,,,
-8.1,1.0,2.362,310.5,,,,,,
-7.4,1.0,1.422,320.0,,,,,,
-6.7,1.0,1.169,328.5,,,,,,
-6.2,1.0,0.967,338.0,,,,,,
-5.7,1.0,0.958,313.8,,,,,,
-5.2,1.0,1.297,319.6,,,,,,
-4.7,1.0,1.267,343.7,,,,,,
-4.4,1.0,2.49,1.7,,,,,,
-4.5,1.0,2.936,11.8,,,,,,
-4.7,1.0,4.248,9.5,,,,,,
-4.4,1.0,5.127,5.4,,,,,,
-3.6,1.0,6.684,59.0,,,,,,
-3.3,1.0,7.697,61.5,,,,,,
-2.4,1.0,6.708,75.6,,,,,,
-2.7,1.0,6.858,51.1,,,,,,
-2.3,1.0,6.363,57.9,,,,,,
-2.2,1.0,7.321,65.6,,,,,,
-2.2,1.0,6.229,46.1,,,,,,
-2.5,1.0,6.485,38.6,,,,,,
-2.5,1.0,5.573,28.4,,,,,,
-2.3,1.0,5.06,23.7,,,,,,
-2.4,1.0,3.29,350.2,,,,,,
-2.7,1.0,3.076,309.7,,,,,,
-2.4,1.0,3.095,276.1,,,,,,
-1.4,1.0,5.625,252.1,,,,,,
-0.5,1.0,8.148,263.8,,,,,,
0.2,1.0,8.051,261.7,,,,,,
0.5,1.0,8.963,274.0,,,,,,
0.7,1.0,12.506,282.2,,,,,,
-0.4,1.0,12.455,301.2,,,,,,
-2.6,1.01,13.288,309.5,,,,,,
-4.0,1.01,11.029,317.2,,,,,,
-5.4,1.01,13.617,320.5,,,,,,
-6.6,1.01,13.489,318.6,,,,,,
-7.4,1.01,13.733,314.7,,,,,,
-7.9,1.01,13.91,317.0,,,,,,
-8.6,1.01,12.061,317.1,,,,,,
-9.0,1.01,11.063,318.0,,,,,,
-9.3,1.01,11.032,321.1,,,,,,
-9.7,1.02,9.259,319.1,,,,,,
-10.2,1.02,10.413,324.9,,,,,,
-10.6,1.02,11.274,330.0,,,,,,
-10.9,1.02,10.724,332.7,,,,,,
-11.8,1.02,10.166,332.9,,,,,,
-12.0,1.02,8.026,341.5,,,,,,
-12.0,1.02,8.219,334.0,,,,,,
-11.7,1.02,7.218,330.7,,,,,,
-11.4,1.02,6.534,332.9,,,,,,
-11.0,1.02,5.826,340.7,,,,,,
-10.5,1.02,5.383,340.6,,,,,,
-9.8,1.02,5.759,337.7,,,,,,
-9.5,1.02,6.058,340.7,,,,,,
-9.5,1.02,5.939,353.9,,,,,,
-9.4,1.02,4.831,358.2,,,,,,
-9.4,1.02,5.655,13.2,,,,,,
-9.4,1.02,5.942,16.8,,,,,,
-9.3,1.02,6.247,16.1,,,,,,
-8.8,1.02,6.775,28.3,,,,,,
-9.1,1.02,7.831,40.0,,,,,,
-8.7,1.02,7.025,45.9,,,,,,
-8.2,1.02,7.166,52.6,,,,,,
-7.6,1.02,7.437,55.0,,,,,,
-7.2,1.02,7.724,63.4,,,,,,
-7.0,1.02,9.635,61.4,,,,,,
-6.8,1.02,10.334,62.7,,,,,,
-6.7,1.02,10.819,60.2,,,,,,
-6.6,1.02,11.551,59.2,,,,,,
-6.2,1.02,12.491,58.9,,,,,,
-5.6,1.02,12.696,60.9,,,,,,
-4.6,1.02,14.084,61.2,,,,,,
-2.6,1.02,12.436,92.2,,,,,,
-2.4,1.01,12.159,86.9,,,,,,
-2.4,1.01,14.264,86.5,,,,,,
-2.4,1.01,14.67,79.6,,,,,,
-2.5,1.01,15.586,73.9,,,,,,
-2.4,1.01,16.819,72.7,,,,,,
-2.7,1.01,19.034,63.4,,,,,,
-4.4,1.01,19.877,52.1,,,,,,
-5.4,1.01,20.185,44.1,,,,,,
-6.1,1.0,20.82,41.3,,,,,,
-6.4,1.0,22.712,39.9,,,,,,
-6.9,1.0,24.488,38.4,,,,,,
-7.5,1.0,25.962,34.5,,,,,,
-8.0,1.0,27.256,34.4,,,,,,
-8.3,0.99,27.525,29.9,,,,,,
-8.9,0.99,28.092,27.8,,,,,,
-9.3,0.99,27.131,25.3,,,,,,
-9.8,0.99,27.583,22.6,,,,,,
-10.3,0.99,28.05,20.7,,,,,,
-10.6,0.99,27.818,19.2,,,,,,
-10.8,0.99,28.245,19.1,,,,,,
-11.0,0.99,28.516,18.6,,,,,,
-11.2,0.99,26.969,15.2,,,,,,
-11.1,0.99,27.027,15.5,,,,,,
-10.9,0.99,25.242,9.8,,,,,,
-10.7,0.99,24.113,3.3,,,,,,
-10.3,0.99,24.232,359.3,,,,,,
-9.7,1.0,24.961,357.0,,,,,,
-8.7,1.0,26.859,356.3,,,,,,
-8.5,1.0,22.422,356.5,,,,,,
-8.4,1.0,21.766,354.9,,,,,,
-8.5,1.0,20.597,352.4,,,,,,
-8.4,1.0,19.828,351.0,,,,,,
-8.4,1.0,19.568,349.0,,,,,,
-8.4,1.0,19.721,348.2,,,,,,
-8.3,1.0,19.269,346.1,,,,,,
-8.3,1.0,18.964,346.7,,,,,,
-8.1,1.01,18.241,347.0,,,,,,
-8.2,1.01,16.877,343.6,,,,,,
-8.5,1.01,17.026,340.0,,,,,,
-8.8,1.01,17.273,341.3,,,,,,
-8.9,1.01,17.823,343.1,,,,,,
-9.1,1.01,16.3,340.9,,,,,,
-8.6,1.01,15.567,343.5,,,,,,
-8.7,1.01,15.497,340.3,,,,,,
-8.3,1.01,14.911,338.7,,,,,,
-7.6,1.01,12.522,340.1,,,,,,
-6.7,1.01,11.267,335.3,,,,,,
-5.5,1.01,8.887,322.6,,,,,,
-4.3,1.01,8.417,318.7,,,,,,
-3.2,1.01,8.267,314.9,,,,,,
-2.0,1.01,9.033,305.1,,,,,,
-1.2,1.01,7.398,303.3,,,,,,
-0.7,1.01,7.117,307.1,,,,,,
-0.4,1.01,6.259,310.3,,,,,,
-0.2,1.01,6.085,314.1,,,,,,
-0.5,1.01,5.475,319.8,,,,,,
-1.9,1.01,5.118,332.1,,,,,,
-2.0,1.02,3.119,351.6,,,,,,
-1.7,1.01,1.84,345.5,,,,,,
-2.2,1.01,1.871,301.2,,,,,,
-2.1,1.01,0.476,353.6,,,,,,
-1.5,1.01,0.659,245.2,,,,,,
-2.0,1.01,1.733,258.0,,,,,,
-3.3,1.01,1.627,247.2,,,,,,
-3.6,1.01,1.819,247.9,,,,,,
-3.9,1.01,2.014,254.5,,,,,,
-3.4,1.01,2.02,237.5,,,,,,
-2.4,1.01,1.92,210.5,,,,,,
-1.1,1.01,1.498,221.0,,,,,,
-0.7,1.01,2.081,251.3,,,,,,
-0.1,1.01,3.217,213.8,,,,,,
3.2,1.01,8.524,191.8,,,,,,
3.8,1.0,9.467,176.0,,,,,,
4.0,1.0,10.929,173.1,,,,,,
3.9,1.0,12.027,169.9,,,,,,
4.5,1.0,12.375,155.9,,,,,,
4.7,1.0,13.102,151.5,,,,,,
5.1,1.0,14.072,152.2,,,,,,
5.7,0.99,11.39,162.6,,,,,,
6.4,0.99,9.436,183.5,,,,,,
6.2,0.99,8.322,226.0,,,,,,
4.7,0.99,6.803,237.9,,,,,,
4.3,0.99,6.229,258.5,,,,,,
3.6,0.99,5.512,252.2,,,,,,
3.4,0.99,4.505,247.9,,,,,,
3.1,0.99,5.756,238.8,,,,,,
3.0,0.99,6.732,237.6,,,,,,
2.1,0.99,6.009,267.2,,,,,,
0.8,0.99,5.124,273.6,,,,,,
1.0,0.99,6.72,288.0,,,,,,
0.6,0.99,5.957,270.0,,,,,,
1.5,0.99,7.718,279.6,,,,,,
1.3,0.99,7.611,274.6,,,,,,
1.2,0.99,8.396,261.3,,,,,,
1.6,0.99,9.824,262.2,,,,,,
1.8,0.99,9.973,261.5,,,,,,
2.1,0.99,10.996,253.5,,,,,,
2.4,0.99,10.547,254.5,,,,,,
3.3,0.99,12.204,264.4,,,,,,
3.7,0.99,12.693,261.9,,,,,,
3.8,0.99,12.03,265.2,,,,,,
3.9,0.99,12.207,262.5,,,,,,
3.9,0.99,12.418,266.4,,,,,,
3.7,0.99,12.983,271.3,,,,,,
2.6,0.99,13.599,289.0,,,,,,
2.3,0.99,13.651,279.8,,,,,,
1.6,0.99,12.046,285.9,,,,,,
0.8,0.99,11.374,296.4,,,,,,
0.3,1.0,10.404,293.2,,,,,,
0.4,1.0,13.092,302.4,,,,,,
0.3,1.0,10.099,302.2,,,,,,
0.1,1.0,7.602,292.0,,,,,,
0,1.0,9.156,314.6,,,,,,
-0.5,1.0,8.069,305.6,,,,,,
-0.2,1.0,5.393,298.8,,,,,,
-0.3,1.0,9.064,307.5,,,,,,
-0.7,1.0,7.526,322.2,,,,,,
-0.6,1.0,5.887,317.0,,,,,,
0,1.0,4.633,291.2,,,,,,
0,1.0,4.166,291.9,,,,,,
0.2,1.0,3.293,282.8,,,,,,
0.5,1.0,4.352,297.1,,,,,,
1.3,1.0,5.298,292.7,,,,,,
1.6,1.0,6.647,262.7,,,,,,
1.2,1.0,4.248,254.0,,,,,,
1.8,1.0,3.97,219.1,,,,,,
1.8,1.0,2.585,227.5,,,,,,
1.8,1.0,2.216,251.0,,,,,,
1.6,1.0,1.553,269.4,,,,,,
1.6,1.0,0.867,246.0,,,,,,
0.1,0.99,4.236,340.0,,,,,,
0.0,0.99,2.85,1.2,,,,,,
-0.1,0.99,4.209,357.9,,,,,,
-0.1,0.99,5.325,21.2,,,,,,
-0.1,0.99,6.781,16.1,,,,,,
-0.4,0.99,7.505,8.5,,,,,,
-0.3,0.99,7.425,9.7,,,,,,
-0.3,1.0,7.099,9.3,,,,,,
-0.5,1.0,7.88,8.3,,,,,,
-0.9,1.0,7.733,5.4,,,,,,
-1.4,1.0,6.983,359.6,,,,,,
-1.2,1.0,6.641,359.5,,,,,,
-0.7,1.0,5.896,349.1,,,,,,
-0.1,1.0,5.991,341.4,,,,,,
0.3,1.0,5.448,336.8,,,,,,
0.6,1.0,4.471,335.2,,,,,,
1.2,1.0,3.946,331.1,,,,,,
1.4,1.0,3.919,320.6,,,,,,
1.5,1.0,3.47,315.4,,,,,,
1.5,1.0,2.277,309.8,,,,,,
1.6,1.0,1.199,280.5,,,,,,
1.8,1.0,1.669,217.6,,,,,,
1.9,1.0,2.686,202.5,,,,,,
2.0,1.0,3.851,191.1,,,,,,
2.3,1.0,4.459,191.8,,,,,,
2.6,1.0,5.689,194.5,,,,,,
2.9,1.0,6.906,194.2,,,,,,
3.1,1.0,6.836,194.1,,,,,,
3.4,1.0,7.62,196.3,,,,,,
3.6,1.0,7.559,194.7,,,,,,
3.7,1.0,7.523,198.6,,,,,,
3.6,1.0,7.44,202.6,,,,,,
3.6,1.0,8.277,201.0,,,,,,
3.6,1.0,8.914,209.9,,,,,,
3.3,1.0,8.6,206.3,,,,,,
1.9,1.0,8.591,211.8,,,,,,
2.8,1.0,6.531,202.0,,,,,,
3.3,1.0,8.982,207.1,,,,,,
4.0,1.0,10.224,193.1,,,,,,
4.1,1.0,11.28,202.5,,,,,,
4.3,1.0,12.415,205.1,,,,,,
3.3,1.0,12.851,201.1,,,,,,
3.3,1.0,12.516,196.7,,,,,,
3.9,1.0,10.974,206.4,,,,,,
4.3,1.0,9.522,213.8,,,,,,
3.7,1.0,8.85,216.4,,,,,,
3.4,1.0,9.03,217.2,,,,,,
3.5,1.0,8.441,221.2,,,,,,
2.5,1.0,5.222,259.3,,,,,,
1.9,1.0,4.44,242.3,,,,,,
1.3,1.0,4.202,217.6,,,,,,
0.6,1.0,4.334,247.1,,,,,,
-0.1,1.0,3.195,257.3,,,,,,
-0.0,1.0,2.429,256.9,,,,,,
-0.1,1.0,1.944,285.3,,,,,,
-0.1,1.0,2.475,354.2,,,,,,
-0.2,1.0,4.007,353.3,,,,,,
0.5,1.0,5.127,5.9,,,,,,
0.7,1.0,4.096,9.6,,,,,,
0.8,1.0,4.199,3.2,,,,,,
0.9,1.0,4.047,0.4,,,,,,
1.2,1.0,5.942,337.0,,,,,,
1.3,1.0,8.228,336.9,,,,,,
0.9,1.0,9.375,339.0,,,,,,
0.6,1.0,8.194,340.7,,,,,,
0.5,1.0,7.3,343.4,,,,,,
0.3,1.0,7.968,345.1,,,,,,
0.2,1.0,8.792,352.6,,,,,,
0.2,1.0,9.403,354.7,,,,,,
-0.2,1.0,10.169,358.1,,,,,,
-1.3,1.0,11.93,358.8,,,,,,
-2.0,1.0,12.253,353.1,,,,,,
-2.6,1.0,13.3,352.8,,,,,,
-3.3,0.99,14.136,350.5,,,,,,
-3.8,0.99,14.57,351.7,,,,,,
-4.1,0.99,15.339,351.3,,,,,,
-4.4,0.99,16.303,350.7,,,,,,
-4.6,0.99,15.894,349.8,,,,,,
-4.9,0.99,15.876,349.7,,,,,,
-5.0,0.99,16.028,349.4,,,,,,
-5.1,0.99,16.581,347.8,,,,,,
-4.9,0.98,17.103,346.8,,,,,,
-5.0,0.98,17.313,345.7,,,,,,
-5.2,0.98,18.137,342.8,,,,,,
-5.2,0.98,19.691,339.7,,,,,,
-5.2,0.98,19.593,336.2,,,,,,
-5.2,0.98,20.209,331.2,,,,,,
-5.0,0.98,20.069,325.6,,,,,,
-4.8,0.97,21.665,323.1,,,,,,
-5.0,0.97,19.721,319.4,,,,,,
-5.7,0.98,18.986,313.3,,,,,,
-6.2,0.98,19.48,312.7,,,,,,
-6.9,0.98,19.858,308.8,,,,,,
-7.2,0.98,19.764,307.7,,,,,,
-7.3,0.98,19.84,306.3,,,,,,
-7.4,0.98,19.794,304.4,,,,,,
-7.7,0.98,19.645,302.1,,,,,,
-8.1,0.98,20.28,302.0,,,,,,
-8.6,0.98,21.339,302.0,,,,,,
-8.9,0.98,20.347,303.0,,,,,,
-9.2,0.98,20.792,302.4,,,,,,
-9.3,0.99,19.883,302.9,,,,,,
-9.6,0.99,21.577,302.4,,,,,,
-9.8,0.99,20.765,301.0,,,,,,
-9.9,0.99,21.473,302.3,,,,,,
-10.0,0.99,20.624,303.9,,,,,,
-9.8,0.99,19.434,300.0,,,,,,
-9.9,0.99,18.394,301.8,,,,,,
-10.1,0.99,18.07,296.9,,,,,,
-8.8,0.99,16.086,291.6,,,,,,
-7.5,0.99,15.851,291.8,,,,,,
-6.4,0.99,17.234,288.0,,,,,,
-5.0,1.0,16.935,288.1,,,,,,
-4.8,1.0,16.239,288.2,,,,,,
-4.7,1.0,16.236,292.8,,,,,,
-4.6,1.0,17.457,289.6,,,,,,
-4.5,1.0,17.722,287.0,,,,,,
-4.8,1.0,17.862,288.1,,,,,,
-5.1,1.0,16.736,285.2,,,,,,
-4.8,1.0,18.58,281.2,,,,,,
-4.6,1.0,17.661,281.4,,,,,,
-4.5,1.0,14.179,278.6,,,,,,
-4.0,1.0,11.283,276.9,,,,,,
-3.9,1.0,11.579,284.4,,,,,,
-3.7,1.01,10.242,289.0,,,,,,
-3.7,1.01,7.263,277.2,,,,,,
-3.3,1.01,5.719,273.2,,,,,,
-3.0,1.01,4.306,281.8,,,,,,
-2.9,1.01,4.27,283.3,,,,,,
-2.9,1.01,4.514,282.9,,,,,,
-2.9,1.01,3.653,287.1,,,,,,
-2.6,1.01,1.682,284.2,,,,,,
-1.5,1.01,1.254,212.6,,,,,,
-1.0,1.01,3.4,197.3,,,,,,
-0.4,1.01,3.827,190.8,,,,,,
-0.1,1.0,3.732,185.5,,,,,,
1.4,1.0,4.901,174.1,,,,,,
2.6,1.0,6.363,168.6,,,,,,
3.6,1.0,7.66,168.2,,,,,,
4.1,1.0,8.448,162.1,,,,,,
4.4,1.0,9.87,148.4,,,,,,
4.8,1.0,10.392,142.9,,,,,,
5.2,1.0,10.901,146.0,,,,,,
5.4,1.0,11.063,141.0,,,,,,
5.5,0.99,11.2,141.0,,,,,,
5.9,0.99,11.402,145.7,,,,,,
6.4,0.99,14.383,159.2,,,,,,
6.2,0.99,11.469,153.0,,,,,,
6.4,0.99,4.816,101.2,,,,,,
6.6,0.99,11.344,199.8,,,,,,
5.9,0.99,8.71,220.6,,,,,,
4.6,0.99,7.813,246.3,,,,,,
4.0,0.99,9.119,240.0,,,,,,
2.9,0.99,10.038,255.7,,,,,,
1.4,0.99,12.607,293.2,,,,,,
1.4,0.99,10.559,302.7,,,,,,
1.3,0.99,7.587,277.2,,,,,,
